step,batch_loss
99,0.0059309686
100,0.0021661469
101,0.0046221265
102,0.0028840096
103,0.0042640553
1,0.0033166963
2,0.007447992
3,0.0041796817
4,0.0032914842
5,0.0067518796
6,0.0037731775
7,0.004786269
8,0.0038163343
9,0.006949673
10,0.005016793
11,0.0039994116
12,0.006432705
13,0.0017888842
14,0.0021023727
15,0.002625965
16,0.008663966
17,0.004701774
18,0.0064247297
19,0.0052408674
20,0.0023168223
21,0.0056700716
22,0.007206823
23,0.004464736
24,0.0040992484
25,0.0052272487
26,0.0040025073
27,0.006673814
28,0.0024715695
29,0.004409435
30,0.002579085
31,0.0025552118
32,0.0075455667
33,0.00596714
34,0.005916691
35,0.0031804917
36,0.008422314
37,0.0074765785
38,0.004687319
39,0.0015348304
40,0.007561761
41,0.005073734
42,0.004292827
43,0.0039078575
44,0.0047117285
45,0.0062649166
46,0.0029472432
47,0.0049107675
48,0.0045373635
49,0.0046934825
50,0.0039257025
51,0.0034186577
52,0.005868942
53,0.0021041846
54,0.0014744654
55,0.015240193
56,0.007833167
57,0.004427417
58,0.0069865645
59,0.008040817
60,0.008438904
61,0.0058877054
62,0.0045811697
63,0.0048656827
64,0.004124128
65,0.0069535295
66,0.004005779
67,0.00496053
68,0.0075305635
69,0.0027116435
70,0.0052513937
71,0.010730847
72,0.0025491917
73,0.004599883
74,0.003491928
75,0.00673365
76,0.0010878325
77,0.007036122
78,0.005532202
79,0.0066106506
80,0.0026045113
81,0.007008675
82,0.0031563574
83,0.0023957514
84,0.0037174001
85,0.00763999
86,0.0040808604
87,0.0076411986
88,0.0062281694
89,0.004713573
90,0.003147256
91,0.0110830795
92,0.0005108319
93,0.003827801
94,0.00062798656
95,0.0068926224
96,0.0072995387
97,0.00344258
98,0.0032278562
99,0.0021721672
100,0.0016830893
101,0.010181589
102,0.0009923616
103,0.0044158134
1,0.0029625937
2,0.0014780891
3,0.0062333313
4,0.004678783
5,0.0066281757
6,0.004103181
7,0.008903511
8,0.004969788
9,0.011048249
10,0.0049933903
11,0.0043288027
12,0.0019496845
13,0.0024844848
14,0.0031593174
15,0.0040869294
16,0.0048635704
17,0.006191999
18,0.0018326177
19,0.0056665163
20,0.0045098113
21,0.006349749
22,0.0013145698
23,0.0032929832
24,0.003729294
25,0.007696929
26,0.0045941533
27,0.004521768
28,0.006434313
29,0.0037524037
30,0.005983414
31,0.0033734948
32,0.0037254153
33,0.0005338781
34,0.0056826184
35,0.005530387
36,0.0074758474
37,0.002111596
38,0.005390739
39,0.005418914
40,0.0023555714
41,0.0024401403
42,0.007994288
43,0.008512086
44,0.0012425729
45,0.0050408537
46,0.003451112
47,0.009500408
48,0.0053231753
49,0.003906971
50,0.012836473
51,0.0045459215
52,0.0049791904
53,0.0046096304
54,0.001480988
55,0.0026421996
56,0.0024369273
57,0.0044002472
58,0.006205556
59,0.002046119
60,0.0051968032
61,0.005984964
62,0.0049155937
63,0.0050013033
64,0.008397004
65,0.0010890897
66,0.0017993591
67,0.002053841
68,0.003094167
69,0.009959148
70,0.00241984
71,0.0051002875
72,0.00346595
73,0.0062985285
74,0.0045727645
75,0.007919276
76,0.0040642894
77,0.0055261687
78,0.0068924893
79,0.002919096
80,0.009604007
81,0.0037433773
82,0.0050351806
83,0.004333611
84,0.0036517638
85,0.0050500548
86,0.0018512072
87,0.00492192
88,0.0071558575
89,0.0030574405
90,0.006079001
91,0.0020594534
92,0.00685657
93,0.0036685148
94,0.002691484
95,0.002368863
96,0.008053893
97,0.0037209764
98,0.0014305533
99,0.0007630653
100,0.004207068
101,0.006593159
102,0.010667847
103,0.0068092635
1,0.0024175823
2,0.0041515855
3,0.0026724623
4,0.0090111755
5,0.0070761195
6,0.005528629
7,0.0033901788
8,0.003469409
9,0.0057784654
10,0.004922357
11,0.008085178
12,0.0033417803
13,0.0073521044
14,0.004350264
15,0.0029769836
16,0.006039998
17,0.0061040246
18,0.0028344088
19,0.002011251
20,0.0045212684
21,0.0071046436
22,0.0026442439
23,0.008748141
24,0.0033768327
25,0.0042554955
26,0.004834659
27,0.0017270321
28,0.0036152066
29,0.011312435
30,0.0036754326
31,0.0039490787
32,0.0032044426
33,0.012747814
34,0.003221377
35,0.004797909
36,0.005394114
37,0.004207176
38,0.005122739
39,0.009746223
40,0.0036643136
41,0.008949229
42,0.0052297455
43,0.0018062228
44,0.0010251786
45,0.0038482477
46,0.0027937426
47,0.00055148685
48,0.0011617464
49,0.00846768
50,0.0060315924
51,0.0038085335
52,0.0076475013
53,0.008204271
54,0.004338359
55,0.006531054
56,0.009641027
57,0.012551003
58,0.0044570854
59,0.008362979
60,0.0073571685
61,0.0035050246
62,0.008687098
63,0.004291193
64,0.0033977183
65,0.006242453
66,0.0066078464
67,0.0051351744
68,0.005473605
69,0.0041801305
70,0.0055981274
71,0.0077411043
72,0.0053664716
73,0.0099840155
74,0.01220215
75,0.008513509
76,0.006031654
77,0.00652979
78,0.004185864
79,0.0055067735
80,0.0027645633
81,0.00826071
82,0.004567734
83,0.005791563
84,0.0037777508
85,0.007911874
86,0.0027815893
87,0.0055993944
88,0.0049107987
89,0.009575183
90,0.005041305
91,0.0052816635
92,0.0021154385
93,0.0065043056
94,0.006457607
95,0.0136440005
96,0.00613226
97,0.0025166746
98,0.000766464
99,0.0022038876
100,0.004510727
101,0.0035326525
102,0.006088485
103,0.0048010563
1,0.0025896751
2,0.004422544
3,0.005632101
4,0.002961623
5,0.002202617
6,0.0041518677
7,0.002013161
8,0.0033042938
9,0.0033793135
10,0.0046024336
11,0.0040647285
12,0.012352463
13,0.0030496176
14,0.0019844275
15,0.003095485
16,0.00502817
17,0.0028398861
18,0.0016598003
19,0.0101226475
20,0.0027594313
21,0.00046224135
22,0.0048647663
23,0.005838547
24,0.0034686122
25,0.0016429882
26,0.010902357
27,0.0026218316
28,0.0014980362
29,0.005790113
30,0.0017083781
31,0.0044234255
32,0.0036367825
33,0.0025980999
34,0.006381815
35,0.0039680614
36,0.00081313134
37,0.0047797784
38,0.007630049
39,0.0036567552
40,0.0053973077
41,0.0032105057
42,0.0049162717
43,0.002240771
44,0.001999643
45,0.004367479
46,0.008024537
47,0.004672477
48,0.0014125005
49,0.011130283
50,0.0024556355
51,0.004472688
52,0.0046396824
53,0.012725858
54,0.005081113
55,0.007830949
56,0.012863965
57,0.002933091
58,0.014790498
59,0.004780024
60,0.0048925006
61,0.00861463
62,0.003464687
63,0.0051224697
64,0.0074503375
65,0.006650873
66,0.0026907802
67,0.003896158
68,0.007513027
69,0.0009884621
70,0.001988173
71,0.00425974
72,0.0035376344
73,0.0043621617
74,0.0016384075
75,0.0066773286
76,0.0038349044
77,0.0092557045
78,0.0030315174
79,0.0027663524
80,0.0058147474
81,0.004998416
82,0.0052034417
83,0.006942782
84,0.0070539336
85,0.005046046
86,0.002958482
87,0.0033816025
88,0.0071814796
89,0.0021486827
90,0.006627404
91,0.00564909
92,0.006423513
93,0.0024159313
94,0.0065622143
95,0.007877309
96,0.0052894596
97,0.0017470497
98,0.008092095
99,0.0064010485
100,0.004204208
101,0.0033084666
102,0.0024942642
103,0.0031358977
1,0.0016489519
2,0.006696734
3,0.0031524769
4,0.0025760592
5,0.0031645305
6,0.008878819
7,0.0028399066
8,0.0012879387
9,0.005791363
10,0.003754403
11,0.003482886
12,0.004313875
13,0.0066883024
14,0.008275146
15,0.005917653
16,0.004008543
17,0.0021942887
18,0.005528774
19,0.0037083458
20,0.0052722986
21,0.010069374
22,0.004622868
23,0.0041687833
24,0.00085712055
25,0.0077249883
26,0.0024123748
27,0.0075344592
28,0.0015509577
29,0.00110831
30,0.0025103863
31,0.009556569
32,0.0068382085
33,0.007300573
34,0.0026518453
35,0.0033030345
36,0.006524788
37,0.005970663
38,0.003110171
39,0.002074225
40,0.008757497
41,0.0045368983
42,0.006020976
43,0.0047688955
44,0.0006140612
45,0.0022143128
46,0.0066341804
47,0.0040612286
48,0.0015567567
49,0.0008921604
50,0.0034582526
51,0.005842626
52,0.004634414
53,0.003361281
54,0.0027942706
55,0.006400154
56,0.0053592934
57,0.0031982723
58,0.0035335568
59,0.0030524535
60,0.010359832
61,0.003040962
62,0.0061263996
63,0.0054480857
64,0.0029407486
65,0.0032948263
66,0.00268066
67,0.005534493
68,0.011117745
69,0.007087365
70,0.0044160048
71,0.0037056864
72,0.0025127206
73,0.0047002225
74,0.007261384
75,0.0009294563
76,0.0060887476
77,0.005014878
78,0.005667528
79,0.007206199
80,0.0052359276
81,0.004847332
82,0.0028392188
83,0.00357569
84,0.0024953503
85,0.006895843
86,0.0051803705
87,0.0054350607
88,0.005187224
89,0.0025964566
90,0.0040975106
91,0.0021571175
92,0.011124314
93,0.0047251624
94,0.0030059104
95,0.004071503
96,0.0005842658
97,0.004307367
98,0.0039262264
99,0.0016317893
100,0.0067570284
101,0.008605879
102,0.0051422664
103,0.00717203
1,0.004340591
2,0.005705545
3,0.006082284
4,0.0015812728
5,0.010539389
6,0.0061949263
7,0.002657814
8,0.001222878
9,0.003256118
10,0.0030237145
11,0.0017717308
12,0.0022622922
13,0.0036903447
14,0.00443287
15,0.0025460033
16,0.003177127
17,0.0063208533
18,0.003671868
19,0.007206528
20,0.007107964
21,0.001358114
22,0.0056282263
23,0.0038084008
24,0.0014486533
25,0.002336103
26,0.007991483
27,0.003052934
28,0.0084300125
29,0.0037078885
30,0.0060145184
31,0.0018985114
32,0.0036074698
33,0.004620386
34,0.007881361
35,0.004378256
36,0.00073291815
37,0.002921664
38,0.0022087086
39,0.0044879336
40,0.004171586
41,0.005326017
42,0.005577905
43,0.0030253048
44,0.0032456436
45,0.004494076
46,0.005423778
47,0.00525063
48,0.003954539
49,0.0057659363
50,0.0039826287
51,0.0028139378
52,0.0049202447
53,0.006357074
54,0.001985728
55,0.0045045502
56,0.00097052025
57,0.005003879
58,0.00348477
59,0.0032571827
60,0.003260134
61,0.0071304385
62,0.005564165
63,0.0045524966
64,0.0047361073
65,0.0040387707
66,0.00317447
67,0.004172764
68,0.0032950868
69,0.011070523
70,0.008434155
71,0.0053796666
72,0.0043102265
73,0.001566037
74,0.010168413
75,0.00441176
76,0.008283249
77,0.0052343938
78,0.0057133012
79,0.0044268146
80,0.0017024623
81,0.0073204488
82,0.005165793
83,0.005831625
84,0.005487022
85,0.009990657
86,0.0018542248
87,0.0061993347
88,0.0013701032
89,0.00436601
90,0.0035365575
91,0.0049029575
92,0.003055448
93,0.004624275
94,0.0020620127
95,0.0021843996
96,0.0034768549
97,0.0021444375
98,0.0041785366
99,0.0074271834
100,0.007173134
101,0.005904762
102,0.003309255
103,0.0046893586
1,0.002335122
2,0.00080697046
3,0.0022585127
4,0.0032615452
5,0.0036002407
6,0.0039665857
7,0.005789108
8,0.0022641446
9,0.006337092
10,0.0046690404
11,0.0033143058
12,0.0020624904
13,0.003439662
14,0.0042083394
15,0.006317063
16,0.0057898597
17,0.0026994229
18,0.0009393058
19,0.0026016454
20,0.0042711217
21,0.0040927175
22,0.0023577474
23,0.0038368476
24,0.0045778756
25,0.0046456913
26,0.0050380295
27,0.0008122402
28,0.0031248152
29,0.0025423458
30,0.0060131103
31,0.005095853
32,0.0049025062
33,0.0033847934
34,0.00551534
35,0.003350907
36,0.0037481445
37,0.0060004983
38,0.0023968576
39,0.0057078
40,0.0037768062
41,0.007901022
42,0.0041296654
43,0.0036463893
44,0.0043806215
45,0.012481597
46,0.005033034
47,0.009524346
48,0.0072473804
49,0.0009073681
50,0.0055994955
51,0.0056741103
52,0.003247878
53,0.0035807246
54,0.0057230685
55,0.0049152416
56,0.0037524286
57,0.0038532664
58,0.0029960747
59,0.005458981
60,0.007029668
61,0.004107604
62,0.007365644
63,0.0027024797
64,0.0053272364
65,0.008375939
66,0.0035376204
67,0.0030128662
68,0.0028184531
69,0.006109746
70,0.0024852725
71,0.005045006
72,0.0041814786
73,0.007778936
74,0.0045859935
75,0.003950745
76,0.0028004448
77,0.0031195837
78,0.0018824363
79,0.0073623275
80,0.005978213
81,0.0024700197
82,0.0051815095
83,0.0064227968
84,0.0074854037
85,0.003509028
86,0.0040195873
87,0.0027046585
88,0.0045571984
89,0.0037247431
90,0.004038187
91,0.0016976917
92,0.004630242
93,0.0034040238
94,0.004296633
95,0.0017056591
96,0.0028101176
97,0.005270625
98,0.0035759464
99,0.0024848848
100,0.003820844
101,0.0028954856
102,0.0007043923
103,0.0056382483
1,0.0037291637
2,0.00253518
3,0.0024661613
4,0.0040099206
5,0.003932873
6,0.0019530039
7,0.004834108
8,0.0031810293
9,0.0006536621
10,0.0028559219
11,0.0010241995
12,0.0020399403
13,0.007918102
14,0.0060658003
15,0.0030320259
16,0.013994925
17,0.003131653
18,0.0029232125
19,0.00441761
20,0.0020655594
21,0.0031360658
22,0.0051379944
23,0.004585992
24,0.0053217784
25,0.0029930132
26,0.005067928
27,0.0056269667
28,0.0031757085
29,0.0052240193
30,0.0012534048
31,0.003387913
32,0.001287954
33,0.0019570477
34,0.003881265
35,0.005077504
36,0.004494378
37,0.0039625205
38,0.001913796
39,0.0025438368
40,0.002297144
41,0.0035420402
42,0.0069492403
43,0.0033478315
44,0.0029488623
45,0.0044439486
46,0.008034868
47,0.0021312635
48,0.0031091135
49,0.0008063631
50,0.004936817
51,0.0006537914
52,0.002212978
53,0.0075227115
54,0.0043048277
55,0.0062328223
56,0.0025820918
57,0.0055540404
58,0.005516206
59,0.0066430485
60,0.0065471176
61,0.006643652
62,0.0067557357
63,0.0021398945
64,0.0028163637
65,0.0017549347
66,0.005901508
67,0.0033306514
68,0.008309112
69,0.0028542608
70,0.004651669
71,0.0046819863
72,0.0031484345
73,0.0028921608
74,0.0011365777
75,0.0043200455
76,0.0049534575
77,0.000590604
78,0.0065200855
79,0.004416698
80,0.0017656247
81,0.0027571856
82,0.000489175
83,0.008352635
84,0.0066542
85,0.0041127075
86,0.009137441
87,0.0045092893
88,0.014953464
89,0.004139633
90,0.0029886363
91,0.0030270128
92,0.0055080717
93,0.0038931605
94,0.0030038515
95,0.0066589084
96,0.0043076416
97,0.004839389
98,0.0026648578
99,0.004636241
100,0.004251975
101,0.0038320664
102,0.0026692946
103,0.00087136956
1,0.003966911
2,0.003713943
3,0.002483857
4,0.0017381477
5,0.0031993678
6,0.004803378
7,0.00255434
8,0.0016438898
9,0.0072470466
10,0.0063459845
11,0.0003811647
12,0.004077243
13,0.0019255996
14,0.0058129267
15,0.0038896552
16,0.005399757
17,0.004031179
18,0.002944969
19,0.0054589906
20,0.0027746311
21,0.0054902188
22,0.003199841
23,0.0010763388
24,0.0019080025
25,0.007467
26,0.002669216
27,0.008391392
28,0.0054150037
29,0.0019101228
30,0.006940438
31,0.0058223777
32,0.0013939021
33,0.0022587276
34,0.0053101815
35,0.0031341657
36,0.003983699
37,0.0032009876
38,0.0005183774
39,0.0059240176
40,0.0036578847
41,0.0040941034
42,0.0031191786
43,0.0031931682
44,0.0039461157
45,0.007449311
46,0.0023449096
47,0.0029981462
48,0.002646255
49,0.001639634
50,0.0049875057
51,0.0021579952
52,0.0022426373
53,0.0060511087
54,0.005512289
55,0.0023678008
56,0.0072044013
57,0.008347989
58,0.009096776
59,0.0055953395
60,0.004125428
61,0.005163831
62,0.004925684
63,0.002114848
64,0.004666406
65,0.0042210324
66,0.0041402197
67,0.004083158
68,0.004078151
69,0.0042802487
70,0.006434842
71,0.0038303395
72,0.0052923677
73,0.0069186627
74,0.0038910052
75,0.0032835265
76,0.003910956
77,0.0037884417
78,0.0015613699
79,0.004950444
80,0.0015766833
81,0.0063555758
82,0.0033466718
83,0.0071209786
84,0.0007246366
85,0.0018676725
86,0.0040519866
87,0.0021768094
88,0.003946423
89,0.0040784967
90,0.001832354
91,0.0053884145
92,0.002201113
93,0.0023737785
94,0.003527045
95,0.005117489
96,0.0060020117
97,0.004334805
98,0.0013283817
99,0.0039099404
100,0.0048604207
101,0.000802376
102,0.005949856
103,0.0043271715
1,0.004912052
2,0.0035164463
3,0.006157791
4,0.008728978
5,0.0018571261
6,0.0020334746
7,0.0031934762
8,0.0054599494
9,0.0073482585
10,0.00451779
11,0.00308023
12,0.003249043
13,0.0033034976
14,0.0029658221
15,0.007917965
16,0.0025932756
17,0.0031320392
18,0.0011369662
19,0.006472705
20,0.0018140175
21,0.0042205397
22,0.0052257315
23,0.0020424684
24,0.0035268676
25,0.004258508
26,0.0009122823
27,0.003812744
28,0.0036315522
29,0.007450871
30,0.009063839
31,0.001665686
32,0.001839362
33,0.003511811
34,0.0027364183
35,0.0042000813
36,0.001674906
37,0.0017250148
38,0.00650595
39,0.0010634393
40,0.0036405462
41,0.0026326638
42,0.0061242143
43,0.0030074902
44,0.003929245
45,0.003533013
46,0.007823903
47,0.0037673868
48,0.008259165
49,0.003617527
50,0.0037586654
51,0.0024940765
52,0.0035306816
53,0.0026291849
54,0.0021349536
55,0.0100161685
56,0.0029944382
57,0.002067585
58,0.004391525
59,0.0016349802
60,0.004259887
61,0.006141685
62,0.0026384164
63,0.004111304
64,0.0026903376
65,0.004698104
66,0.0031177402
67,0.0021557536
68,0.00400875
69,0.0032840462
70,0.0015929925
71,0.0058292393
72,0.0013716159
73,0.00402171
74,0.00527483
75,0.0007835966
76,0.008523716
77,0.0070358356
78,0.00321147
79,0.0054372116
80,0.003230689
81,0.005402668
82,0.0055311206
83,0.006154495
84,0.0047169034
85,0.0033674296
86,0.003719179
87,0.0017658244
88,0.0022819745
89,0.0059845755
90,0.0042073894
91,0.0049811103
92,0.0033382839
93,0.0009794739
94,0.0036512814
95,0.007850558
96,0.0029660475
97,0.0034636883
98,0.0017813974
99,0.0044346126
100,0.0019973738
101,0.0036438233
102,0.0025446436
103,0.0029676948
1,0.0032135043
2,0.0016401979
3,0.0014919332
4,0.008785967
5,0.0048042913
6,0.0025649846
7,0.0009311124
8,0.0046417573
9,0.0036875254
10,0.003675464
11,0.006128751
12,0.0008014697
13,0.0010314722
14,0.0010354122
15,0.0062861443
16,0.006557518
17,0.012403968
18,0.0036375914
19,0.0027825097
20,0.0041846214
21,0.0014527685
22,0.0042773806
23,0.002956155
24,0.003213765
25,0.006999689
26,0.0031180587
27,0.0030906769
28,0.0037875434
29,0.006827652
30,0.0052955747
31,0.0023502612
32,0.0049212193
33,0.0035563305
34,0.0036746082
35,0.0067293826
36,0.008075334
37,0.003035985
38,0.005866171
39,0.002527216
40,0.0056452183
41,0.001279234
42,0.0038468682
43,0.0025697916
44,0.0030743175
45,0.0043572476
46,0.0021963243
47,0.0061740214
48,0.0011969537
49,0.0043680607
50,0.007219109
51,0.005489835
52,0.0043246453
53,0.0065002013
54,0.0008231799
55,0.006040962
56,0.0027663761
57,0.0053305784
58,0.0040500755
59,0.003006061
60,0.0027408341
61,0.005078019
62,0.0035474587
63,0.0012617811
64,0.002058884
65,0.003038767
66,0.0014039248
67,0.0049152276
68,0.0041747047
69,0.0018366866
70,0.0031145108
71,0.0022694925
72,0.0028217814
73,0.009287439
74,0.0026282724
75,0.0012027653
76,0.0023602447
77,0.0033046028
78,0.0057076197
79,0.0039773863
80,0.005196912
81,0.007899481
82,0.003681748
83,0.005168655
84,0.0047606314
85,0.002388904
86,0.0035976465
87,0.0061348127
88,0.0026987866
89,0.0049877474
90,0.003888728
91,0.0041718315
92,0.001723911
93,0.004097614
94,0.004990942
95,0.0029482613
96,0.0038337582
97,0.004415077
98,0.0020184633
99,0.007589414
100,0.0040049013
101,0.0028901545
102,0.005103552
103,0.0060083885
1,0.003580802
2,0.0032438426
3,0.004056179
4,0.00761854
5,0.0030091202
6,0.003049462
7,0.0032431828
8,0.0044333623
9,0.0018228516
10,0.00086919864
11,0.009206796
12,0.009602891
13,0.0036055595
14,0.0033339476
15,0.004838632
16,0.0042835115
17,0.0004292953
18,0.005084799
19,0.0043500485
20,0.0046004234
21,0.0029464304
22,0.006073441
23,0.001957367
24,0.0067611584
25,0.004954239
26,0.0020040502
27,0.0058942717
28,0.0044830856
29,0.0018192149
30,0.0037318266
31,0.002670093
32,0.0027877865
33,0.004545988
34,0.005289158
35,0.007003156
36,0.007597555
37,0.0033247292
38,0.003499097
39,0.0057185916
40,0.0010367287
41,0.004017977
42,0.004667557
43,0.0053437077
44,0.004267443
45,0.0042742616
46,0.0025330677
47,0.005489296
48,0.0012841417
49,0.0015205498
50,0.0028373634
51,0.005087037
52,0.0015362327
53,0.0011707421
54,0.002032533
55,0.006272004
56,0.006066931
57,0.003911059
58,0.0026924105
59,0.006413196
60,0.0025841047
61,0.0014103082
62,0.0031970532
63,0.0044900426
64,0.007468318
65,0.0019934603
66,0.0033933246
67,0.0015691263
68,0.0026935423
69,0.0028589196
70,0.0032601084
71,0.0020428374
72,0.0032478657
73,0.0035724435
74,0.0035274145
75,0.004365409
76,0.0066106836
77,0.0015371952
78,0.0011434413
79,0.0058850236
80,0.0042048614
81,0.003236868
82,0.00478769
83,0.0036783027
84,0.0003021916
85,0.003916963
86,0.0010456912
87,0.0037299627
88,0.0017827109
89,0.0047000777
90,0.00466294
91,0.0051426985
92,0.0052545345
93,0.002722085
94,0.0005335233
95,0.0025501943
96,0.002267688
97,0.008165919
98,0.0039030276
99,0.0041458597
100,0.0035061017
101,0.0088137705
102,0.00050038286
103,0.0015740349
1,0.0029110708
2,0.001681471
3,0.0048571355
4,0.0024852466
5,0.0019469113
6,0.0037102825
7,0.007860976
8,0.0023185746
9,0.0028366256
10,0.0027216622
11,0.0028896465
12,0.0019131561
13,0.005857747
14,0.0023901425
15,0.0036173903
16,0.0008434789
17,0.0026161962
18,0.0037970266
19,0.0052072327
20,0.0022221128
21,0.0023171862
22,0.0022668527
23,0.0018767705
24,0.0035100775
25,0.006395384
26,0.0038876378
27,0.001787825
28,0.0010638819
29,0.00088815443
30,0.0016686406
31,0.002336512
32,0.0041185636
33,0.0035765087
34,0.004157918
35,0.0023293484
36,0.0022218665
37,0.00039261664
38,0.0029864784
39,0.00025041838
40,0.0033406387
41,0.0031114607
42,0.0009285503
43,0.00081331097
44,0.0036601843
45,0.0047546225
46,0.0022934845
47,0.0037031278
48,0.0014141833
49,0.0039214417
50,0.006217686
51,0.0030458972
52,0.004262775
53,0.0051614414
54,0.006268251
55,0.0033471375
56,0.0021126627
57,0.001796414
58,0.005094748
59,0.0021946235
60,0.0035177611
61,0.004319077
62,0.002954475
63,0.0022287357
64,0.003133822
65,0.0018349165
66,0.005784899
67,0.003689313
68,0.0047502588
69,0.0016992011
70,0.0031656125
71,0.002051028
72,0.005967812
73,0.0017453239
74,0.0028230823
75,0.0019474324
76,0.0046658297
77,0.0049030697
78,0.00527823
79,0.0030859527
80,0.0041638385
81,0.00050369586
82,0.004782254
83,0.0062456266
84,0.0014145772
85,0.003339905
86,0.00863562
87,0.0030938038
88,0.004039112
89,0.0031591475
90,0.00418632
91,0.003145002
92,0.006639658
93,0.0033708042
94,0.0025403588
95,0.002648462
96,0.0042810743
97,0.0045420607
98,0.0041561136
99,0.004634653
100,0.0051649446
101,0.007124059
102,0.003945896
103,0.009622323
